date,north_area_ft2,south_area_ft2,north_volume_ft3,south_volume_ft3
2012-01-05,14528919527.49552,23373875734.65582,201743952751.94397,373092651175.35657
2012-01-06,14540561788.659159,23386568115.758774,201891016080.70773,373328061426.71515
2012-01-07,14619734541.852978,23500589142.134224,202766961291.5005,375438685912.17706
2012-01-08,14579363240.54729,23449823962.143486,202327183148.82996,374499034803.5689
2012-01-09,14516386485.910696,23449823962.143486,201600923802.68454,374499034803.5689
2012-01-10,14516386485.910696,23449823962.143486,201600923802.68454,374499034803.5689
2012-01-11,14631252702.548851,23474861837.974403,202912042231.39157,374968698401.9993
2012-01-12,14606526391.055357,23449823962.143486,202618660153.2974,374499034803.5689
2012-01-13,14659297482.582323,23474861837.974403,203204845527.51422,374968698401.9993
2012-01-14,14739970945.713007,23577828023.26767,204085423792.32648,376852821407.92236
2012-01-15,14794020459.511997,23525834869.48377,204677310399.53488,375909242762.9396
2012-01-16,14993952456.368662,23727455186.22361,207062074735.58047,379688951715.8595
2012-01-17,14805437955.062466,23539395840.800747,204823192908.05362,376146122962.40576
2012-01-18,14711796911.31073,23564441059.450153,203792961373.5123,376617913461.9352
2012-01-19,14753124654.436613,23615878438.128376,204231626800.23798,377555425805.58997
2012-01-20,14753124654.436613,23602642190.483852,204231626800.23798,377324845838.4083
2012-01-21,14855340336.640707,23690004845.598877,205416913670.96252,378975711696.3668
2012-01-22,14981746528.739912,23764799525.41776,206910323788.64355,380401063133.39514
2012-01-23,14893512295.750875,23753109202.860607,205865581782.3732,380163956199.97107
2012-01-24,14929976028.228895,23814905081.86256,206311800705.31918,381353779482.6934
2012-01-25,14882476665.266937,23802961415.776714,205715143124.9455,381116493910.7995
2012-01-26,14967719293.074757,23841196014.251377,206762157711.905,381830417414.748
2012-01-27,15105564432.671522,23919368742.199123,208414773773.5653,383264508445.2914
2012-01-28,14981746528.739912,23853421008.577023,206910323788.64355,382070356098.9469
2012-01-29,14981746528.739912,23880201543.848442,206910323788.64355,382548285601.84467
2012-01-30,14993952456.368662,23880201543.848442,207062074735.58047,382548285601.84467
2012-01-31,15004579723.665104,23919368742.199123,207210320310.7394,383264508445.2914
2012-02-01,15067853149.687576,23931462793.370964,207959361881.66943,383498185152.58484
2012-02-02,15339031257.588148,24126761938.537136,211456365035.67828,387107170877.98206
2012-02-03,15153111562.264194,24049048535.654087,209020287490.2431,385660234049.2506
2012-02-04,15105564432.671522,24009938082.79737,208414773773.5653,384938398392.792
2012-02-05,15030507947.385382,24061363542.23436,207511472270.751,385900464802.8383
2012-02-06,15004579723.665104,24061363542.23436,207210320310.7394,385900464802.8383
2012-02-07,15053573061.674292,24061363542.23436,207810664655.57693,385900464802.8383
2012-02-08,15090737690.787848,24088218805.626938,208261660183.9486,386382420427.4446
2012-02-09,15105564432.671522,24075031969.278984,208414773773.5653,386142675308.8014
2012-02-10,15117671434.509298,24088218805.626938,208563634122.13202,386382420427.4446
2012-02-11,15164792623.76337,24088218805.626938,209170312360.97858,386382420427.4446
2012-02-12,15291458091.325012,24140160203.744843,210848506997.26117,387347710159.4284
2012-02-13,15201188826.203814,24100495082.395832,209627722740.8442,386624321777.8952
2012-02-14,15225033765.601748,24100495082.395832,209932183029.29785,386624321777.8952
2012-02-15,15281238023.31325,24178911583.667873,210693741892.10794,388074089732.1129
2012-02-16,15360058003.549145,24217593660.592762,211763735843.2128,388799822274.8706
2012-02-17,15225033765.601748,24152442024.950394,209932183029.29785,387590234257.65656
2012-02-18,15259887935.029667,24165909675.932995,210387889096.88614,387830874749.72925
2012-02-19,15360058003.549145,24331074867.69616,211763735843.2128,390980390537.5369
2012-02-20,15236004298.560764,24140160203.744843,210083192938.19733,387347710159.4284
2012-02-21,15259887935.029667,24165909675.932995,210387889096.88614,387830874749.72925
2012-02-22,15459042744.66286,24267698322.465446,213153685475.5995,389765508588.4664
2012-02-23,15500638177.57183,24468845806.60692,213773839067.56503,393668291043.10706
2012-02-24,15271391960.705532,24204562386.791885,210542579930.16647,388558562423.9737
2012-02-25,15613269627.440369,24493924743.9462,215482612644.33322,394158099550.8996
2012-02-26,15360058003.549145,24254676163.514915,211763735843.2128,389521521005.10913
2012-02-27,15339031257.588148,24254676163.514915,211456365035.67828,389521521005.10913
2012-02-28,15350207136.802113,24267698322.465446,211612062965.0085,389765508588.4664
2012-02-29,15259887935.029667,24126761938.537136,210387889096.88614,387107170877.98206
2012-03-01,15360058003.549145,24267698322.465446,211763735843.2128,389765508588.4664
2012-03-02,15403039180.585869,24418717696.23749,212379646847.55408,392689273893.3581
2012-03-03,15291458091.325012,24217593660.592762,210848506997.26117,388799822274.8706
2012-03-04,15325520905.873964,24229642299.929375,211306895956.5815,389043242545.95703
2012-03-05,15339031257.588148,24254676163.514915,211456365035.67828,389521521005.10913
2012-03-06,15631338744.898258,24555482544.16494,215795507919.90964,395384512948.71466
2012-03-07,15690884247.090534,24768964684.42122,216735766782.35712,399823094418.682
2012-03-08,15315653028.211336,24418717696.23749,211155330910.37646,392689273893.3581
2012-03-09,15259887935.029667,24343961592.860783,210387889096.88614,391225271095.891
2012-03-10,15246289313.74462,24343961592.860783,210237060846.53387,391225271095.891
2012-03-11,15304359138.585037,24331074867.69616,210999743870.49564,390980390537.5369
2012-03-12,15304359138.585037,24317910575.52692,210999743870.49564,390738089725.74615
2012-03-13,15291458091.325012,24229642299.929375,210848506997.26117,389043242545.95703
2012-03-14,15360058003.549145,24305874264.537945,211763735843.2128,390493898071.60675
2012-03-15,15236004298.560764,24343961592.860783,210083192938.19733,391225271095.891
2012-03-16,15246289313.74462,24317910575.52692,210237060846.53387,390738089725.74615
2012-03-17,15189550750.699795,24022191778.52982,209473528107.7093,385179408332.06024
2012-03-18,15339031257.588148,24191075425.2994,211456365035.67828,388315247419.79614
2012-03-19,15512938086.983265,24418717696.23749,213926990478.2707,392689273893.3581
2012-03-20,15350207136.802113,24381778662.126793,211612062965.0085,391955986090.9171
2012-03-21,15291458091.325012,24343961592.860783,210848506997.26117,391225271095.891
2012-03-22,15304359138.585037,24343961592.860783,210999743870.49564,391225271095.891
2012-03-23,15315653028.211336,24279692201.80594,211155330910.37646,390007606821.6547
2012-03-24,15339031257.588148,24368993855.466957,211456365035.67828,391713067761.4957
2012-03-25,15325520905.873964,24368993855.466957,211306895956.5815,391713067761.4957
2012-03-26,15415937014.083736,24178911583.667873,212535817628.4986,388074089732.1129
2012-03-27,15372898324.91312,24368993855.466957,211919504515.1783,391713067761.4957
2012-03-28,15393360044.754566,24368993855.466957,212227090819.48987,391713067761.4957
2012-03-29,15393360044.754566,24405510470.037373,212227090819.48987,392444088776.97546
2012-03-30,15415937014.083736,24393742979.10504,212535817628.4986,392201070856.06445
2012-03-31,15350207136.802113,24229642299.929375,211612062965.0085,389043242545.95703
2012-04-01,15601793377.39826,24579283772.43442,215324790883.56696,395871890651.8704
2012-04-02,15642734335.68073,24638627926.24253,215950089117.80872,397101929684.3406
2012-04-03,15415937014.083736,24442961694.916008,212535817628.4986,393178682050.3804
2012-04-04,15491298654.372387,24456077964.705856,213616649834.14258,393422488011.3957
2012-04-05,15622621996.843426,24543158673.770184,215636875774.5492,395139898634.8429
2012-04-06,15532418548.645191,24530293340.545742,214237471757.0355,394893212445.81177
2012-04-07,15339031257.588148,24418717696.23749,211456365035.67828,392689273893.3581
2012-04-08,15339031257.588148,24405510470.037373,211456365035.67828,392444088776.97546
2012-04-09,15339031257.588148,24418717696.23749,211456365035.67828,392689273893.3581
2012-04-10,15339031257.588148,24418717696.23749,211456365035.67828,392689273893.3581
2012-04-11,15291458091.325012,24267698322.465446,210848506997.26117,389765508588.4664
2012-04-12,15393360044.754566,24418717696.23749,212227090819.48987,392689273893.3581
2012-04-13,15383721007.802076,24381778662.126793,212071249135.10016,391955986090.9171
2012-04-14,15459042744.66286,24418717696.23749,213153685475.5995,392689273893.3581
2012-04-15,15532418548.645191,24530293340.545742,214237471757.0355,394893212445.81177
2012-04-16,15426608372.17615,24431349447.48976,212688444986.816,392932981427.3203
2012-04-17,15339031257.588148,24368993855.466957,211456365035.67828,391713067761.4957
2012-04-18,15393360044.754566,24418717696.23749,212227090819.48987,392689273893.3581
2012-04-19,15436108945.283838,24418717696.23749,212844683043.55243,392689273893.3581
2012-04-20,15415937014.083736,24405510470.037373,212535817628.4986,392444088776.97546
2012-04-21,15448653055.00586,24431349447.48976,212997377301.38272,392932981427.3203
2012-04-22,15448653055.00586,24442961694.916008,212997377301.38272,393178682050.3804
2012-04-23,15436108945.283838,24418717696.23749,212844683043.55243,392689273893.3581
2012-04-24,15491298654.372387,24418717696.23749,213616649834.14258,392689273893.3581
2012-04-25,15500638177.57183,24393742979.10504,213773839067.56503,392201070856.06445
2012-04-26,15613269627.440369,24543158673.770184,215482612644.33322,395139898634.8429
2012-04-27,15822164581.40297,24579283772.43442,218784417132.59335,395871890651.8704
2012-04-28,15572385044.595003,24405510470.037373,214860589514.96826,392444088776.97546
2012-04-29,15553574650.55642,24393742979.10504,214548833647.3372,392201070856.06445
2012-04-30,15532418548.645191,24381778662.126793,214237471757.0355,391955986090.9171
2012-05-01,15553574650.55642,24405510470.037373,214548833647.3372,392444088776.97546
2012-05-02,15583854729.770433,24442961694.916008,215018312932.39542,393178682050.3804
2012-05-03,15572385044.595003,24442961694.916008,214860589514.96826,393178682050.3804
2012-05-04,15652514373.39088,24493924743.9462,216108788834.2478,394158099550.8996
2012-05-05,15593420916.349747,24579283772.43442,215172479961.8313,395871890651.8704
2012-05-06,15593420916.349747,24493924743.9462,215172479961.8313,394158099550.8996
2012-05-07,15532418548.645191,24579283772.43442,214237471757.0355,395871890651.8704
2012-05-08,15480906120.219982,24368993855.466957,213463564730.52173,391713067761.4957
2012-05-09,15415937014.083736,24331074867.69616,212535817628.4986,390980390537.5369
2012-05-10,15500638177.57183,24381778662.126793,213773839067.56503,391955986090.9171
2012-05-11,15512938086.983265,24381778662.126793,213926990478.2707,391955986090.9171
2012-05-12,15448653055.00586,24293107988.065155,212997377301.38272,390251695931.78375
2012-05-13,15448653055.00586,24305874264.537945,212997377301.38272,390493898071.60675
2012-05-14,15291458091.325012,24254676163.514915,210848506997.26117,389521521005.10913
2012-05-15,15236004298.560764,24241686359.279667,210083192938.19733,389284601959.8016
2012-05-16,15259887935.029667,24217593660.592762,210387889096.88614,388799822274.8706
2012-05-17,15259887935.029667,24204562386.791885,210387889096.88614,388558562423.9737
2012-05-18,15325520905.873964,24405510470.037373,211306895956.5815,392444088776.97546
2012-05-19,15211485015.284378,24217593660.592762,209777908200.73288,388799822274.8706
2012-05-20,15225033765.601748,24204562386.791885,209932183029.29785,388558562423.9737
2012-05-21,15201188826.203814,24191075425.2994,209627722740.8442,388315247419.79614
2012-05-22,15259887935.029667,24217593660.592762,210387889096.88614,388799822274.8706
2012-05-23,15350207136.802113,24355712810.422157,211612062965.0085,391468088671.8
2012-05-24,15189550750.699795,24241686359.279667,209473528107.7093,389284601959.8016
2012-05-25,15271391960.705532,24217593660.592762,210542579930.16647,388799822274.8706
2012-05-26,15291458091.325012,23983155977.986183,210848506997.26117,384457457927.64874
2012-05-27,15271391960.705532,23983155977.986183,210542579930.16647,384457457927.64874
2012-05-28,15053573061.674292,23970791843.21319,207810664655.57693,384218528617.7017
2012-05-29,15042687744.992706,23970791843.21319,207657971698.76495,384218528617.7017
2012-05-30,15067853149.687576,23983155977.986183,207959361881.66943,384457457927.64874
2012-05-31,15053573061.674292,23957517593.422203,207810664655.57693,383977718925.7412
2012-06-01,15042687744.992706,23957517593.422203,207657971698.76495,383977718925.7412
2012-06-02,15053573061.674292,23943834386.15271,207810664655.57693,383738889735.7462
2012-06-03,15042687744.992706,23957517593.422203,207657971698.76495,383977718925.7412
2012-06-04,14967719293.074757,23866910214.259438,206762157711.905,382308246266.24493
2012-06-05,15415937014.083736,24126761938.537136,212535817628.4986,387107170877.98206
2012-06-06,15004579723.665104,23880201543.848442,207210320310.7394,382548285601.84467
2012-06-07,14956679943.967197,23828307980.98705,206610742405.25967,381593036193.82275
2012-06-08,15015765617.853102,23828307980.98705,207362892168.04642,381593036193.82275
2012-06-09,15201188826.203814,24140160203.744843,209627722740.8442,387347710159.4284
2012-06-10,14844341559.899612,23789940314.016388,205270126753.86145,380877328960.6499
2012-06-11,14855340336.640707,23703108256.873215,205416913670.96252,379214113783.70685
2012-06-12,14794020459.511997,23703108256.873215,204677310399.53488,379214113783.70685
2012-06-13,14882476665.266937,23703108256.873215,205715143124.9455,379214113783.70685
2012-06-14,14820642641.915419,23776740664.530006,204973134314.259,380640133838.06195
2012-06-15,14893512295.750875,23715671734.558277,205865581782.3732,379450465975.6112
2012-06-16,14780739872.252098,23703108256.873215,204527195804.10263,379214113783.70685
2012-06-17,14711796911.31073,23590859632.1483,203792961373.5123,377089858755.6208
2012-06-18,14832917823.077982,23652529899.653534,205119844457.81128,378266344436.9865
2012-06-19,14832917823.077982,23703108256.873215,205119844457.81128,379214113783.70685
